WUA,student,session,treatment,player,age,age_cat,education_level,education_level_cat,woman,risk_av,risk_av_cat,beliefs_pre,beliefs_inter,beliefs_post,cause_autority,cause_injustice,cause_file,cause_necesity,cause_other_people,beliefs_pre_cat,beliefs_inter_cat,beliefs_post_cat,round,turn,demand,kept,partner,demand_partner,kept_partner,inspection,fine,finalpayment,NCbinary,NChours,NCpercentual,Exo,Endo,Endo2,EndoB,Endo_past,Endo_past2,Endo_pastB,Exo_accu,Exo_accu_tot,Endo_accu,Endo_accuB,Endo_accu_tot,Endo_accu_totB,Losses_accu,Inspection_past,Fine_past
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,2,1,15,12,20,11,12,0,0,9500,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,200,0,0
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,3,1,13,13,1,15,12,0,0,9500,1,1,1,1,0,0,0,0,0,0,2,5,0,0,0,0,500,0,0
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,4,1,12,12,11,15,12,0,0,9500,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,500,0,0
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,5,1,11,11,20,14,12,0,0,9500,0,-1,-1,-1,0,0,0,0,0,0,6,6,0,0,0,0,500,0,0
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,6,1,16,16,8,18,12,0,0,9500,1,4,1,4,0,0,0,0,0,0,6,5,0,0,0,0,500,0,0
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,7,2,19,19,21,16,15,0,0,8500,1,7,1,7,3,3,1,0,0,0,5,9,0,0,3,1,500,0,0
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,8,1,13,13,16,16,12,0,0,8500,1,1,1,1,0,3,1,3,3,1,9,16,0,0,3,2,1500,0,0
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,9,1,20,20,18,18,12,1,400,8100,1,8,1,8,0,3,1,0,3,1,16,17,3,1,3,3,1500,0,0
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,10,2,14,14,18,15,13,0,0,7800,1,2,1,2,1,1,1,0,3,1,17,25,3,2,4,4,1900,1,1
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,11,1,15,15,18,13,12,0,0,7800,1,3,1,3,0,1,1,1,1,1,25,27,3,3,4,5,2200,0,0
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,12,1,17,17,5,19,12,0,0,7800,1,5,1,5,0,1,1,0,1,1,27,30,4,4,4,6,2200,0,0
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,13,2,16,16,13,15,15,0,0,7100,1,4,1,4,3,3,1,0,1,1,30,35,4,5,7,7,2200,0,0
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,14,1,12,12,16,12,12,0,0,7100,0,0,0,0,0,3,1,3,3,1,35,39,4,6,7,8,2900,0,0
0,1,1,0,u85452r1,26,1,4,2,1,3,1,2,7,2,5,3,2,3,2,1,3,1,15,2,18,18,12,18,18,0,0,5900,1,6,1,6,6,6,1,0,3,1,39,39,7,7,13,9,2900,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,1,1,12,4,8,12,12,0,0,9200,0,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,2,1,14,8,3,13,12,1,0,8600,0,-4,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,3,1,11,9,17,14,12,0,0,8400,0,-3,-3,-1,0,0,0,0,0,0,0,2,0,0,0,0,1400,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,4,2,13,13,5,13,7,0,0,8400,1,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1600,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,5,2,15,12,5,15,8,0,0,8400,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,1600,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,6,1,19,14,16,20,12,0,0,7900,1,2,0.285714285714286,7,0,0,0,0,0,0,2,5,0,0,0,0,1600,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,7,1,13,14,14,20,12,1,100,7800,1,2,2,1,0,0,0,0,0,0,5,12,0,0,0,0,2100,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,8,1,17,17,1,14,12,0,0,7800,1,5,1,5,0,0,0,0,0,0,12,13,0,0,0,0,2200,1,1
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,9,1,16,14,17,19,12,0,0,7600,1,2,0.5,4,0,0,0,0,0,0,13,18,0,0,0,0,2200,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,10,1,15,15,5,15,12,1,150,7450,1,3,1,3,0,0,0,0,0,0,18,22,0,0,0,0,2400,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,11,2,16,14,5,17,12,0,0,7050,1,2,0.5,4,0,0,0,0,0,0,22,25,0,0,0,0,2550,1,1
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,12,1,18,18,21,17,12,0,0,7050,1,6,1,6,0,0,0,0,0,0,25,29,0,0,0,0,2950,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,13,1,12,12,1,18,12,0,0,7050,0,0,0,0,0,0,0,0,0,0,29,35,0,0,0,0,2950,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,14,2,20,16,8,13,13,0,0,6150,1,4,0.5,8,1,1,1,0,0,0,35,35,0,0,1,1,2950,0,0
0,1,1,0,8sv0q9hr,26,1,4,2,0,3,1,3,4,5,5,4,5,2,4,1,2,2,15,1,14,14,11,13,12,0,0,6150,1,2,1,2,0,1,1,1,1,1,35,43,0,0,1,2,3850,0,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,1,1,12,12,5,12,12,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,2,1,11,11,4,14,12,0,0,10000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,3,1,14,12,21,12,12,0,0,9800,0,0,0,2,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,4,2,15,14,9,12,12,1,0,9500,1,2,0.666666666666667,3,0,0,0,0,0,0,-1,1,0,0,0,0,200,0,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,5,2,13,12,13,12,12,1,0,9400,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,500,1,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,6,1,19,12,7,16,12,0,0,8700,0,0,0,7,0,0,0,0,0,0,4,5,0,0,0,0,600,1,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,7,1,18,12,15,20,12,1,0,8100,0,0,0,6,0,0,0,0,0,0,5,12,0,0,0,0,1300,0,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,8,2,20,12,13,16,16,0,0,6900,0,0,0,8,4,4,1,0,0,0,12,18,0,0,4,1,1900,1,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,9,1,17,12,7,12,12,0,0,6400,0,0,0,5,0,4,1,4,4,1,18,26,0,0,4,2,3100,0,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,10,2,14,12,8,14,14,0,0,6000,0,0,0,2,2,2,1,0,4,1,26,31,4,1,6,3,3600,0,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,11,2,15,12,1,15,15,0,0,5400,0,0,0,3,3,3,1,2,2,1,31,33,4,2,9,4,4000,0,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,12,2,16,12,2,19,15,0,0,4700,0,0,0,4,3,3,1,3,3,1,33,36,6,3,12,5,4600,0,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,13,1,12,12,5,14,12,0,0,4700,0,0,0,0,0,3,1,3,3,1,36,40,9,4,12,6,5300,0,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,14,2,16,12,3,16,16,1,0,3900,0,0,0,4,4,4,1,0,3,1,40,40,12,5,16,7,5300,0,0
0,1,1,0,zfneq00t,26,1,4,2,0,4,1,5,3,4,5,5,5,5,5,2,1,2,15,2,13,12,10,14,14,1,0,3600,0,0,0,1,2,2,1,4,4,1,40,44,12,6,18,8,6100,1,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,1,1,15,12,6,15,12,0,0,9700,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,2,1,13,13,6,13,12,0,0,9700,1,1,1,1,0,0,0,0,0,0,3,3,0,0,0,0,300,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,3,1,11,11,6,11,12,0,0,9700,0,-1,-1,-1,0,0,0,0,0,0,3,4,0,0,0,0,300,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,4,2,12,12,1,12,11,0,0,9700,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,300,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,5,1,14,14,21,14,12,0,0,9700,1,2,1,2,0,0,0,0,0,0,3,3,0,0,0,0,300,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,6,2,20,20,17,18,18,0,0,8300,1,8,1,8,6,6,1,0,0,0,3,5,0,0,6,1,300,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,7,2,14,14,4,16,12,0,0,8100,1,2,1,2,0,0,0,6,6,1,5,13,0,0,6,1,1700,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,8,2,16,16,19,14,14,0,0,7500,1,4,1,4,2,2,1,0,0,0,13,15,6,1,8,2,1900,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,9,2,13,12,3,13,13,1,0,7300,0,0,0,1,1,1,1,2,2,1,15,19,6,1,9,3,2500,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,10,1,12,12,17,12,12,0,0,7300,0,0,0,0,0,1,1,1,1,1,19,20,8,2,9,4,2700,1,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,11,2,17,17,16,16,8,0,0,7200,1,5,1,5,0,0,0,0,1,1,20,20,9,3,9,4,2700,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,12,1,15,15,17,13,12,0,0,7200,1,3,1,3,0,0,0,0,0,0,20,25,9,4,9,4,2800,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,13,1,16,16,20,18,12,0,0,7200,1,4,1,4,0,0,0,0,0,0,25,28,9,4,9,4,2800,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,14,2,19,19,14,14,12,0,0,6500,1,7,1,7,0,0,0,0,0,0,28,32,9,4,9,4,2800,0,0
0,1,1,0,85bpfchc,21,1,3,1,1,2,2,1,4,4,4,2,4,2,4,1,2,2,15,1,18,18,9,18,12,0,0,6500,1,6,1,6,0,0,0,0,0,0,32,39,9,4,9,4,3500,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,1,1,13,12,2,15,12,0,0,9900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,2,2,14,14,15,13,10,0,0,9900,1,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,100,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,3,1,15,15,5,14,12,0,0,9900,1,3,1,3,0,0,0,0,0,0,1,3,0,0,0,0,100,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,4,2,11,11,21,15,15,0,0,9700,0,-1,-1,-1,3,3,1,0,0,0,3,6,0,0,3,1,100,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,5,1,12,12,11,13,12,0,0,9700,0,0,0,0,0,3,1,3,3,1,6,5,0,0,3,2,300,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,6,2,12,12,15,13,13,1,0,9600,0,0,0,0,1,1,1,0,3,1,5,5,3,1,4,3,300,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,7,1,20,20,18,12,12,1,400,9200,1,8,1,8,0,1,1,1,1,1,5,5,3,2,4,4,400,1,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,8,1,16,16,11,20,12,0,0,9200,1,4,1,4,0,1,1,0,1,1,5,13,4,3,4,5,800,1,1
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,9,1,19,19,8,16,12,0,0,9200,1,7,1,7,0,1,1,0,1,1,13,17,4,4,4,6,800,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,10,1,16,16,7,15,12,0,0,9200,1,4,1,4,0,1,1,0,1,1,17,24,4,5,4,7,800,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,11,1,14,14,2,13,12,0,0,9200,1,2,1,2,0,1,1,0,1,1,24,28,4,6,4,8,800,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,12,2,13,13,19,18,18,0,0,8500,1,1,1,1,6,6,1,0,1,1,28,30,4,7,10,9,800,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,13,1,15,15,9,16,12,0,0,8500,1,3,1,3,0,6,1,6,6,1,30,31,4,8,10,10,1500,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,14,2,18,18,18,17,17,1,0,7400,1,6,1,6,5,5,1,0,6,1,31,34,10,9,15,11,1500,0,0
0,1,1,0,ztsach6c,22,1,3,1,1,2,2,4,3,8,1,1,1,1,1,2,1,3,15,2,17,17,3,20,20,0,0,6100,1,5,1,5,8,8,1,5,5,1,34,40,10,10,23,12,2600,1,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,1,1,14,14,19,14,12,0,0,10000,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,2,2,15,15,16,15,15,0,0,9400,1,3,1,3,3,3,1,0,0,0,2,2,0,0,0,0,0,0,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,3,2,13,12,20,13,13,1,0,9200,0,0,0,1,1,1,1,3,3,1,2,5,0,0,4,2,600,0,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,4,1,11,11,20,15,12,0,0,9200,0,-1,-1,-1,0,1,1,1,1,1,5,6,3,1,4,3,800,1,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,5,2,12,12,18,15,15,0,0,8900,0,0,0,0,3,3,1,0,1,1,6,5,4,2,7,4,800,0,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,6,2,16,14,4,14,8,1,0,8900,1,2,0.5,4,0,0,0,3,3,1,5,5,4,3,7,4,1100,0,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,7,2,20,18,10,13,14,1,0,7900,1,6,0.75,8,2,2,1,0,0,0,5,9,7,4,9,5,1100,1,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,8,2,19,19,17,20,20,1,0,6400,1,7,1,7,8,8,1,2,2,1,9,17,7,4,17,6,2100,1,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,9,1,12,12,5,13,12,1,0,6400,0,0,0,0,0,8,1,8,8,1,17,24,9,5,17,7,3600,1,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,10,1,18,18,3,15,12,1,300,6100,1,6,1,6,0,8,1,0,8,1,24,24,17,6,17,8,3600,1,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,11,1,16,13,15,17,12,0,0,5800,1,1,0.25,4,0,8,1,0,8,1,24,30,17,7,17,9,3900,1,1
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,12,1,17,15,1,16,12,1,150,5450,1,3,0.6,5,0,8,1,0,8,1,30,34,17,8,17,10,4200,0,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,13,1,13,12,3,12,12,1,0,5350,0,0,0,1,0,8,1,0,8,1,34,39,17,9,17,11,4550,1,1
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,14,1,14,12,12,19,12,0,0,5150,0,0,0,2,0,8,1,0,8,1,39,40,17,10,17,12,4650,1,0
0,1,1,0,ig4wadjz,22,1,3,1,1,2,2,1,3,5,4,5,3,3,5,1,1,2,15,1,15,12,18,16,12,0,0,4850,0,0,0,3,0,8,1,0,8,1,40,42,17,11,17,13,4850,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,1,1,15,8,4,11,12,1,0,9300,0,-4,-1.33333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,2,1,13,10,13,14,12,0,0,9000,0,-2,-2,1,0,0,0,0,0,0,3,3,0,0,0,0,700,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,3,1,11,11,16,14,12,0,0,9000,0,-1,-1,-1,0,0,0,0,0,0,3,4,0,0,0,0,1000,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,4,1,12,12,19,15,12,0,0,9000,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1000,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,5,1,14,12,19,13,12,0,0,8800,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,1000,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,6,1,13,13,13,12,12,1,50,8750,1,1,1,1,0,0,0,0,0,0,3,5,0,0,0,0,1200,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,7,2,20,12,11,18,12,0,0,7950,0,0,0,8,0,0,0,0,0,0,5,6,0,0,0,0,1250,1,1
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,8,1,16,12,18,16,12,0,0,7550,0,0,0,4,0,0,0,0,0,0,6,14,0,0,0,0,2050,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,9,1,12,12,21,18,12,0,0,7550,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,2450,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,10,1,18,12,19,17,12,0,0,6950,0,0,0,6,0,0,0,0,0,0,18,18,0,0,0,0,2450,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,11,2,17,17,14,16,13,0,0,6350,1,5,1,5,1,1,1,0,0,0,18,24,0,0,1,1,3050,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,12,2,14,14,8,15,15,0,0,5850,1,2,1,2,3,3,1,1,1,1,24,29,0,0,4,2,3650,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,13,1,16,16,19,16,12,0,0,5850,1,4,1,4,0,3,1,3,3,1,29,31,1,1,4,3,4150,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,14,2,15,15,21,15,15,0,0,5250,1,3,1,3,3,3,1,0,3,1,31,35,4,2,7,4,4150,0,0
0,1,1,0,atv1ny22,20,1,3,1,1,2,2,1,7,7,2,2,3,2,2,1,3,3,15,2,19,19,6,18,18,0,0,3950,1,7,1,7,6,6,1,3,3,1,35,38,4,3,13,5,4750,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,1,2,13,13,9,14,12,0,0,9900,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,2,1,15,15,14,15,12,0,0,9900,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,0,100,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,3,2,14,14,15,11,11,0,0,9800,1,2,1,2,0,0,0,0,0,0,1,4,0,0,0,0,100,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,4,2,11,11,18,11,11,0,0,9800,0,-1,-1,-1,0,0,0,0,0,0,4,6,0,0,0,0,200,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,5,1,12,12,2,13,12,0,0,9800,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,200,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,6,2,20,20,10,19,14,0,0,8800,1,8,1,8,2,2,1,0,0,0,5,5,0,0,2,1,200,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,7,2,18,18,2,16,16,1,0,7800,1,6,1,6,4,4,1,2,2,1,5,13,0,0,6,2,1200,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,8,2,16,16,9,13,13,0,0,7300,1,4,1,4,1,1,1,4,4,1,13,19,2,1,7,3,2200,1,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,9,1,13,13,4,16,12,0,0,7300,1,1,1,1,0,1,1,1,1,1,19,23,6,2,7,4,2700,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,10,2,15,13,6,13,13,0,0,6900,1,1,0.333333333333333,3,1,1,1,0,1,1,23,24,7,3,8,5,2700,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,11,1,16,8,12,17,12,0,0,6100,0,-4,-1,4,0,1,1,1,1,1,24,27,7,4,8,6,3100,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,12,2,14,14,4,17,13,0,0,5800,1,2,1,2,1,1,1,0,1,1,27,31,8,5,9,7,3900,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,13,2,19,19,18,20,12,1,0,5100,1,7,1,7,0,0,0,1,1,1,31,33,8,6,9,7,4200,0,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,14,2,12,12,9,12,12,0,0,5100,0,0,0,0,0,0,0,0,0,0,33,40,9,7,9,7,4900,1,0
0,1,1,0,79xm1f8d,23,1,3,1,1,2,2,4,3,8,4,4,5,3,4,2,1,3,15,2,17,16,4,20,12,1,0,4600,1,4,0.8,5,0,0,0,0,0,0,40,40,9,7,9,7,4900,0,0
0,1,1,0,kgukuf5y,21,1,3,1,1,2,2,2,7,3,3,3,3,3,3,1,3,1,1,2,11,11,1,13,12,0,0,10000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,kgukuf5y,21,1,3,1,1,2,2,2,7,3,3,3,3,3,3,1,3,1,2,1,15,12,5,11,12,0,0,9700,0,0,0,3,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
0,1,1,0,kgukuf5y,21,1,3,1,1,2,2,2,7,3,3,3,3,3,3,1,3,1,3,2,14,14,10,11,9,0,0,9700,1,2,1,2,0,0,0,0,0,0,-1,2,0,0,0,0,300,0,0
