sesion,tto,player,conoc_derechos,derecho,hectareas,edad,escolaridad,genero,risk_av,pre_beliefs_igual,pre_beliefs_menos,pre_beliefs_mas,inter_beliefs_igual,inter_beliefs_menos,inter_beliefs_mas,post_beliefs_igual,post_beliefs_menos,post_beliefs_mas,causa_autoridad,causa_injusticia,causa_multa,causa_necesidad,causa_otros,dif_beliefs_mas,ronda,turno,demanda,kept,deficit,vecino,demanda_vecino,kept_vecino,fiscalizacion,multa,ybinaria,yhoras,yporcentual,Exo,Exo_efectiva,End,Exo_ant,End_ant,Dt2_ant,Exo_acu,Exo_acu_tot,End_acu,End_acu_tot,Perd_acu,demanda_sumada,demanda_diferencia,multa_ronda_anterior
6,0,al2t2enz,NaN,1,2,1959,2,1,2,NaN,NaN,8,NaN,NaN,10,NaN,NaN,10,2,1,4,2,4,2,10,1,18,6,12,5,12,12,0,0,0,-6,-1,6,12,0,1,0,0,17,18,3,3,2100,NaN,NaN,0
6,0,al2t2enz,NaN,1,2,1959,2,1,2,NaN,NaN,8,NaN,NaN,10,NaN,NaN,10,2,1,4,2,4,2,11,1,14,14,0,4,13,12,1,100,1,2,1,2,0,0,12,0,0,18,30,3,3,3300,NaN,NaN,0
6,0,al2t2enz,NaN,1,2,1959,2,1,2,NaN,NaN,8,NaN,NaN,10,NaN,NaN,10,2,1,4,2,4,2,12,2,12,12,8,1,20,20,0,0,0,0,0,0,0,8,0,0,0,30,30,3,3,3400,NaN,NaN,1
6,0,al2t2enz,NaN,1,2,1959,2,1,2,NaN,NaN,8,NaN,NaN,10,NaN,NaN,10,2,1,4,2,4,2,13,1,16,16,0,2,13,12,0,0,1,4,1,4,0,0,0,8,1,30,30,3,11,4200,NaN,NaN,0
6,0,al2t2enz,NaN,1,2,1959,2,1,2,NaN,NaN,8,NaN,NaN,10,NaN,NaN,10,2,1,4,2,4,2,14,1,20,12,8,6,19,12,0,0,0,0,0,8,8,0,0,0,0,30,30,11,11,4200,NaN,NaN,0
6,0,al2t2enz,NaN,1,2,1959,2,1,2,NaN,NaN,8,NaN,NaN,10,NaN,NaN,10,2,1,4,2,4,2,15,2,15,15,3,4,14,12,1,0,1,3,1,3,3,0,8,0,0,30,38,11,11,5000,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,1,1,15,12,3,2,11,12,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,2,2,13,13,3,11,14,14,1,0,1,1,1,1,1,2,3,0,0,0,3,0,0,300,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,3,1,12,12,0,8,12,12,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,600,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,4,1,14,14,0,5,14,12,0,0,1,2,1,2,0,0,0,0,0,4,4,2,2,600,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,5,1,11,11,0,12,11,12,0,0,0,-1,-1,-1,0,0,0,0,0,4,4,2,2,600,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,6,1,16,12,4,12,13,12,0,0,0,0,0,4,4,0,0,0,0,4,4,2,2,600,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,7,1,20,12,8,7,17,12,0,0,0,0,0,8,8,0,4,0,0,4,8,2,2,1000,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,8,1,13,13,0,5,12,12,0,0,1,1,1,1,0,0,8,0,0,8,16,2,2,1800,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,9,1,15,12,3,5,15,12,1,0,0,0,0,3,3,0,0,0,0,16,16,2,2,1800,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,10,2,17,12,5,12,12,12,0,0,0,0,0,5,5,0,3,0,0,16,19,2,2,2100,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,11,1,14,12,2,7,14,12,0,0,0,0,0,2,2,0,5,0,1,19,24,2,2,2600,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,12,2,19,12,10,5,20,15,0,0,0,0,0,7,7,3,2,0,0,24,26,2,2,2800,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,13,2,12,12,2,6,14,14,0,0,0,0,0,0,0,2,7,3,1,26,33,2,5,3800,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,14,2,18,12,13,7,19,19,0,0,0,0,0,6,6,7,0,2,1,33,33,5,7,4000,NaN,NaN,0
7,0,7saqxe88,NaN,1,3,1992,4,1,1,NaN,NaN,5,NaN,NaN,10,NaN,NaN,10,3,2,5,2,5,5,15,2,15,12,9,4,14,18,1,0,0,0,0,3,3,6,6,7,1,33,39,7,14,5300,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,1,2,11,11,0,1,15,12,1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,2,1,14,12,2,9,15,12,1,0,0,0,0,2,2,0,-1,0,1,0,-1,0,0,0,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,3,1,12,8,4,7,13,12,0,0,0,-4,-4,0,4,0,2,0,0,-1,1,0,0,200,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,4,2,13,12,1,10,12,12,0,0,0,0,0,1,1,0,4,0,0,1,5,0,0,600,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,5,2,15,14,3,11,11,12,0,0,1,2,0.666666666666667,3,3,0,1,0,1,5,6,0,0,700,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,6,2,19,12,10,7,15,15,0,0,0,0,0,7,7,3,3,0,1,6,9,0,0,1000,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,7,2,15,15,3,11,12,12,0,0,1,3,1,3,3,0,7,3,1,9,16,0,3,2000,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,8,1,12,12,0,9,15,12,0,0,0,0,0,0,0,0,3,0,1,16,19,3,3,2300,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,9,1,18,18,0,11,17,12,1,300,1,6,1,6,0,0,0,0,0,19,19,3,3,2300,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,10,1,13,12,1,8,19,12,1,0,0,0,0,1,1,0,0,0,0,19,19,3,3,2600,NaN,NaN,1
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,11,1,14,12,2,8,18,12,0,0,0,0,0,2,2,0,1,0,0,19,20,3,3,2700,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,12,1,20,12,8,7,13,12,1,0,0,0,0,8,8,0,2,0,0,20,22,3,3,2900,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,13,1,17,17,0,10,13,12,1,250,1,5,1,5,0,0,8,0,0,22,30,3,3,3700,NaN,NaN,0
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,14,1,16,16,0,9,20,12,0,0,1,4,1,4,0,0,0,0,0,30,30,3,3,3950,NaN,NaN,1
7,0,kyd3x36s,NaN,1,3,1972,2,1,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,3,4,5,5,5,4,1,15,2,15,15,3,7,12,12,0,0,1,3,1,3,3,0,0,0,0,30,30,3,3,3950,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,1,1,14,10,4,5,13,12,1,0,0,-2,-1,2,4,0,0,0,0,0,0,0,0,0,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,2,2,13,13,0,10,11,11,0,0,1,1,1,1,1,0,4,0,0,0,4,0,0,400,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,3,1,11,11,0,12,15,12,1,0,0,-1,-1,-1,0,0,1,0,1,4,5,0,0,400,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,4,2,15,10,5,9,14,14,0,0,0,-2,-0.666666666666667,3,3,2,0,0,0,5,5,0,0,400,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,5,1,12,12,0,10,13,12,0,0,0,0,0,0,0,0,3,2,1,5,8,0,2,900,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,6,2,12,12,3,6,15,15,0,0,0,0,0,0,0,3,0,0,0,8,8,2,2,900,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,7,2,17,12,4,10,15,11,0,0,0,0,0,5,5,0,0,3,1,8,8,2,5,1200,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,8,2,20,20,12,12,16,16,1,0,1,8,1,8,8,4,5,0,1,8,13,5,5,1600,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,9,1,18,15,3,12,17,12,0,0,1,3,0.5,6,3,0,8,4,1,13,21,5,9,2800,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,10,2,15,15,2,10,16,11,0,0,1,3,1,3,3,0,3,0,0,21,24,9,9,3100,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,11,2,14,14,3,6,13,13,0,0,1,2,1,2,2,1,3,0,1,24,27,9,9,3300,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,12,2,13,10,1,6,12,12,0,0,0,-2,-2,1,1,0,2,1,1,27,29,9,10,3600,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,13,2,16,15,10,9,17,18,1,0,1,3,0.75,4,4,6,1,0,1,29,30,10,10,3700,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,14,2,15,15,0,5,16,8,0,0,1,3,1,3,3,0,4,6,1,30,34,10,16,4700,NaN,NaN,0
7,0,09repz7k,NaN,1,3,1960,2,0,2,NaN,NaN,10,NaN,NaN,5,NaN,NaN,5,4,4,4,2,4,-5,15,1,19,15,4,6,15,12,1,150,1,3,0.428571428571429,7,4,0,3,0,1,34,37,16,16,4700,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,1,2,15,15,3,11,12,12,1,0,1,3,1,3,3,0,0,0,0,0,0,0,0,0,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,2,1,11,11,0,5,11,12,0,0,0,-1,-1,-1,0,0,3,0,1,0,3,0,0,300,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,3,1,12,12,0,9,13,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,300,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,4,2,13,12,4,11,15,15,0,0,0,0,0,1,1,3,0,0,0,3,3,0,0,300,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,5,2,14,14,1,6,11,11,0,0,1,2,1,2,2,0,1,3,1,3,4,0,3,700,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,6,2,18,18,6,11,16,12,1,0,1,6,1,6,6,0,2,0,1,4,6,3,3,800,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,7,1,20,20,0,5,19,12,0,0,1,8,1,8,0,0,6,0,1,6,12,3,3,1400,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,8,2,16,16,7,7,16,15,1,0,1,4,1,4,4,3,0,0,0,12,12,3,3,1400,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,9,1,19,19,0,7,15,12,0,0,1,7,1,7,0,0,4,3,1,12,16,3,6,2100,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,10,1,15,12,3,6,16,12,0,0,0,0,0,3,3,0,0,0,0,16,16,6,6,2100,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,11,1,12,14,0,10,18,12,0,0,1,2,2,0,-2,0,3,0,0,16,19,6,6,2400,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,12,1,17,18,0,11,15,12,0,0,1,6,1.2,5,-1,0,-2,0,0,19,17,6,6,2400,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,13,1,13,15,0,11,20,12,1,150,1,3,3,1,-2,0,-1,0,0,17,16,6,6,2400,NaN,NaN,0
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,14,1,15,13,2,10,17,12,0,0,1,1,0.333333333333333,3,2,0,-2,0,0,16,14,6,6,2550,NaN,NaN,1
7,0,e45152eq,NaN,1,1,1960,1,1,2,NaN,NaN,5,NaN,NaN,5,NaN,NaN,5,5,5,5,4,4,0,15,1,14,18,0,1,15,12,0,0,1,6,3,2,-4,0,2,0,0,14,16,6,6,2750,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,1,2,13,8,0,3,14,10,0,0,0,-4,-4,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,2,2,11,8,0,4,11,11,0,0,0,-4,-4,-1,-1,0,1,0,1,0,1,0,0,0,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,3,2,15,9,3,11,13,12,0,0,0,-3,-1,3,3,0,-1,0,1,1,0,0,0,0,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,4,2,14,10,4,1,14,14,0,0,0,-2,-1,2,2,2,3,0,1,0,3,0,0,300,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,5,2,12,10,0,7,11,11,0,0,0,-2,-2,0,0,0,2,2,1,3,5,0,2,700,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,6,2,18,12,5,8,16,11,0,0,0,0,0,6,6,0,0,0,1,5,5,2,2,700,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,7,2,19,15,15,4,20,20,0,0,1,3,0.428571428571429,7,7,8,6,0,1,5,11,2,2,1200,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,8,2,12,8,1,1,13,13,1,0,0,-4,-4,0,0,1,7,8,1,11,18,2,10,2700,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,9,2,15,9,3,1,15,12,1,0,0,-3,-1,3,3,0,0,1,1,18,18,10,11,2800,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,10,1,14,8,6,11,15,12,0,0,0,-4,-2,2,6,0,3,0,1,18,21,11,11,3100,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,11,1,17,10,7,11,14,12,0,0,0,-2,-0.4,5,7,0,6,0,0,21,27,11,11,3700,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,12,1,20,15,5,1,19,12,1,150,1,3,0.375,8,5,0,7,0,0,27,34,11,11,4400,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,13,2,13,7,4,12,15,15,0,0,0,-5,-5,1,1,3,5,0,0,34,39,11,11,5050,NaN,NaN,1
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,14,1,16,8,8,3,15,12,0,0,0,-4,-1,4,8,0,1,3,1,39,40,11,14,5450,NaN,NaN,0
7,0,ftyhd2zr,NaN,1,3,1971,2,0,1,NaN,NaN,5,NaN,NaN,7,NaN,NaN,6,4,4,4,4,5,1,15,2,15,11,8,8,17,17,0,0,0,-1,-0.333333333333333,3,3,5,8,0,0,40,48,14,14,6250,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,1,2,12,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,2,1,15,12,3,8,14,12,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,3,1,14,14,0,10,14,12,0,0,1,2,1,2,0,0,3,0,0,0,3,0,0,300,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,4,1,13,12,1,8,13,12,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,300,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,5,1,11,11,0,4,14,12,0,0,0,-1,-1,-1,0,0,1,0,0,3,4,0,0,400,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,6,1,15,15,0,3,12,12,0,0,1,3,1,3,0,0,0,0,0,4,4,0,0,400,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,7,1,20,20,0,9,15,12,0,0,1,8,1,8,0,0,0,0,0,4,4,0,0,400,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,8,1,17,17,0,8,20,12,1,250,1,5,1,5,0,0,0,0,0,4,4,0,0,400,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,9,2,19,19,7,10,12,12,1,0,1,7,1,7,7,0,0,0,0,4,4,0,0,650,NaN,NaN,1
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,10,2,16,16,4,4,15,12,0,0,1,4,1,4,4,0,7,0,1,4,11,0,0,1350,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,11,1,13,13,0,3,14,12,0,0,1,1,1,1,0,0,4,0,1,11,15,0,0,1750,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,12,1,12,12,0,3,13,12,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,1750,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,13,1,14,14,0,1,12,12,0,0,1,2,1,2,0,0,0,0,0,15,15,0,0,1750,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,14,2,18,18,9,8,15,15,0,0,1,6,1,6,6,3,0,0,0,15,15,0,0,1750,NaN,NaN,0
7,0,dlick8u9,NaN,1,1,1951,2,0,2,NaN,NaN,0,NaN,NaN,0,NaN,NaN,10,4,4,4,4,5,10,15,2,15,15,6,3,19,15,0,0,1,3,1,3,3,3,6,3,1,15,21,0,3,2650,NaN,NaN,0
7,0,vqwdzmfp,NaN,1,2,1969,3,0,3,NaN,NaN,1,NaN,NaN,0,NaN,NaN,1,5,2,4,3,4,0,1,2,14,12,2,10,15,12,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,NaN,NaN,0
7,0,vqwdzmfp,NaN,1,2,1969,3,0,3,NaN,NaN,1,NaN,NaN,0,NaN,NaN,1,5,2,4,3,4,0,2,1,15,15,0,12,14,12,1,150,1,3,1,3,0,0,2,0,1,0,2,0,0,200,NaN,NaN,0
7,0,vqwdzmfp,NaN,1,2,1969,3,0,3,NaN,NaN,1,NaN,NaN,0,NaN,NaN,1,5,2,4,3,4,0,3,2,13,13,0,2,12,8,1,0,1,1,1,1,1,0,0,0,0,2,2,0,0,350,NaN,NaN,0
7,0,vqwdzmfp,NaN,1,2,1969,3,0,3,NaN,NaN,1,NaN,NaN,0,NaN,NaN,1,5,2,4,3,4,0,4,1,12,12,0,12,13,12,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,350,NaN,NaN,0
7,0,vqwdzmfp,NaN,1,2,1969,3,0,3,NaN,NaN,1,NaN,NaN,0,NaN,NaN,1,5,2,4,3,4,0,5,1,11,11,0,5,12,12,0,0,0,-1,-1,-1,0,0,0,0,0,3,3,0,0,350,NaN,NaN,0
7,0,vqwdzmfp,NaN,1,2,1969,3,0,3,NaN,NaN,1,NaN,NaN,0,NaN,NaN,1,5,2,4,3,4,0,6,1,15,15,0,2,19,12,0,0,1,3,1,3,0,0,0,0,0,3,3,0,0,350,NaN,NaN,0
7,0,vqwdzmfp,NaN,1,2,1969,3,0,3,NaN,NaN,1,NaN,NaN,0,NaN,NaN,1,5,2,4,3,4,0,7,2,17,16,5,1,20,12,0,0,1,4,0.8,5,5,0,0,0,0,3,3,0,0,350,NaN,NaN,0
7,0,vqwdzmfp,NaN,1,2,1969,3,0,3,NaN,NaN,1,NaN,NaN,0,NaN,NaN,1,5,2,4,3,4,0,8,1,16,15,1,4,16,12,1,150,1,3,0.75,4,1,0,5,0,1,3,8,0,0,850,NaN,NaN,0
